ts_ms,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,ax_g,ay_g,az_g
114249,-0.01,-1.52,-151.23,-0.61,-0.18,32.04,0.025,0.027,1.012
114269,0,-1.52,-150.57,0.24,0,32.9,0.021,0.022,0.998
114329,0.03,-1.61,-148.62,0.37,-1.4,33.2,0.038,0.034,0.977
114389,0,-1.66,-146.69,-0.92,-2.14,32.17,0.03,0.009,0.983
114409,0.03,-1.65,-146.09,1.46,0.31,30.27,0.024,0.025,1.008
114449,0.04,-1.63,-144.88,-0.06,-0.43,29.48,0.024,0.011,1.013
114460,0.03,-1.61,-144.6,0.85,-0.67,27.59,-0.024,-0.013,0.993
114520,0.03,-1.61,-142.98,-0.49,-0.06,26.55,0.001,-0.009,0.995
114580,-0.03,-1.61,-141.43,-0.06,-0.18,24.9,0.013,-0.011,0.991
114580,-0.03,-1.61,-141.43,-0.06,-0.18,24.9,0.013,-0.011,0.991
114641,-0.12,-1.59,-140,-0.24,0.55,21.73,-0.002,-0.025,0.984
114700,-0.19,-1.57,-138.82,-0.12,0.37,18.13,0.034,-0.004,0.987
114720,-0.21,-1.55,-138.46,-0.79,-1.16,17.82,-0.012,-0.023,0.983
114770,-0.31,-1.46,-137.68,-0.06,-0.12,14.34,-0.016,-0.033,1.001
114820,-0.37,-1.4,-137.16,0.12,0.37,7.02,-0.008,-0.019,0.983
114840,-0.41,-1.36,-137.05,-0.49,0.18,4.76,0.002,-0.037,0.984
114900,-0.52,-1.2,-136.94,0.12,-0.49,-3.3,-0.045,-0.069,0.986
114910,-0.55,-1.16,-136.98,0.12,-0.49,-3.3,-0.045,-0.069,0.986
114981,-0.57,-1.07,-137.71,-0.49,-1.59,-14.65,-0.021,-0.028,0.991
114981,-0.57,-1.07,-137.71,-0.49,-1.59,-14.65,-0.021,-0.028,0.991
115041,-0.62,-1.03,-138.7,-1.53,0.73,-17.94,-0.004,-0.014,0.979
115102,-0.62,-1,-139.9,-0.24,0.18,-22.4,0.003,0.018,0.974
115102,-0.62,-1,-139.9,-0.24,0.18,-22.4,0.003,0.018,0.974
115172,-0.47,-1,-141.5,-1.04,0.61,-22.46,0.037,0.041,0.965
115231,-0.32,-1.03,-142.73,-1.34,0.85,-18.68,0.055,0.037,1.006
115231,-0.32,-1.03,-142.73,-1.34,0.85,-18.68,0.055,0.037,1.006
115291,-0.16,-1.14,-143.72,-0.24,-0.73,-15.08,0.049,0.013,0.972
115331,-0.05,-1.25,-144.18,0.12,1.89,-12.15,0.07,0.032,1.008
115352,-0.02,-1.29,-144.34,-0.18,-0.55,-8.18,0.043,0.023,0.964
115411,0.04,-1.31,-144.61,-0.92,1.04,-3.97,0.047,0.034,0.996
115451,0.01,-1.35,-144.69,-1.16,0.79,-0.12,0.064,0.002,0.997
115482,0.02,-1.37,-144.6,-1.16,0.79,2.44,0.048,-0.004,1.005
115542,-0.04,-1.45,-144.18,0.73,1.16,10.13,0.091,-0.015,0.982
115552,-0.04,-1.48,-144.09,0.73,1.16,10.13,0.091,-0.015,0.982
115612,-0.11,-1.54,-143.2,-0.18,1.1,16.36,0.084,0.001,0.996
115652,-0.19,-1.63,-142.32,0.18,-0.55,22.89,0.056,-0.024,0.986
115673,-0.18,-1.6,-141.82,0.73,1.65,25.51,0.037,0.001,0.988
115742,-0.3,-1.67,-139.77,-0.06,-0.55,32.96,0.062,-0.02,0.979
115742,-0.3,-1.67,-139.77,-0.06,-0.55,32.96,0.062,-0.02,0.979
115813,-0.41,-1.79,-137.21,0.85,1.34,39.25,0.049,-0.017,1.002
115813,-0.41,-1.79,-137.21,0.85,1.34,39.25,0.049,-0.017,1.002
115892,-0.59,-2.02,-133.63,0,-0.49,45.65,0.038,-0.013,0.996
115953,-0.63,-2,-130.79,0.24,0.49,47.3,0.031,0.005,1
115953,-0.63,-2,-130.79,0.24,0.49,47.3,0.031,0.005,1
116013,-0.7,-1.98,-128,-0.79,-0.24,46.14,0.039,0,1.008
116023,-0.7,-1.97,-127.54,-0.12,-0.55,46.08,0.021,0.029,0.995
116073,-0.7,-1.94,-125.24,0.12,-1.16,46.14,0.021,0.019,0.994
116133,-0.66,-1.82,-122.67,0.43,1.59,42.05,0.017,0.033,1.003
116143,-0.65,-1.82,-122.26,0.24,-1.04,41.08,0.038,0.018,0.995
116193,-0.58,-1.74,-120.27,0.55,0,38.82,0.022,0.018,0.989
116264,-0.4,-1.61,-117.69,-0.06,-0.12,36.01,0.012,0.05,1.012
116253,-0.42,-1.62,-118.05,3.17,2.08,36.99,0.013,0.006,0.939
116324,-0.29,-1.53,-115.57,0.67,0.98,34,0.012,0.016,0.974
116373,-0.22,-1.5,-113.89,-0.31,-0.73,33.33,0.033,0.022,1.009
116383,-0.2,-1.48,-113.57,1.04,0.61,31.68,0.007,0.02,1.015
116454,-0.12,-1.41,-111.4,1.34,0.79,29.97,0.011,0.041,1
116464,-0.14,-1.37,-111.12,-0.43,0.55,28.32,-0.023,-0.019,0.998
116535,-0.11,-1.28,-109.19,0.18,1.04,26.61,-0.01,0.011,1.015
116584,-0.14,-1.26,-107.83,0.67,1.4,26.86,0.009,-0.002,0.999
116604,-0.15,-1.25,-107.27,-0.12,-0.31,29.05,0.035,-0.013,0.984
116664,-0.24,-1.28,-105.5,-0.06,1.1,31.49,0.058,-0.01,0.979
116664,-0.24,-1.28,-105.5,-0.06,1.1,31.49,0.058,-0.01,0.979
116724,-0.32,-1.34,-103.51,0.24,0.55,34.61,0.027,-0.031,1.003
116784,-0.35,-1.37,-101.29,1.04,0.73,37.23,0.008,-0.032,0.993
116784,-0.35,-1.37,-101.29,1.04,0.73,37.23,0.008,-0.032,0.993
116854,-0.4,-1.36,-98.48,1.16,2.44,40.28,0.067,0.012,0.983
116904,-0.47,-1.27,-96.48,0.31,1.4,38.51,0,-0.027,0.978
116925,-0.48,-1.22,-95.73,-0.31,0.61,36.25,0,0.009,1
116985,-0.52,-1.04,-93.78,-0.31,-0.55,27.89,-0.026,-0.003,1.019
116995,-0.52,-1.02,-93.51,-0.31,-0.55,27.89,-0.026,-0.003,1.019
117055,-0.64,-0.96,-92.1,-0.43,-2.5,19.84,-0.026,-0.036,0.939
117105,-0.75,-0.86,-91.49,-1.34,-3.23,7.26,-0.034,-0.031,0.965
117126,-0.77,-0.84,-91.38,1.04,0.31,4.03,-0.021,-0.021,0.987
117195,-0.69,-0.76,-91.48,-0.49,-0.79,-5.31,-0.018,-0.014,1.006
117195,-0.69,-0.76,-91.48,-0.49,-0.79,-5.31,-0.018,-0.014,1.006
117275,-0.51,-0.75,-92.31,0.92,-0.24,-14.34,0.001,0.019,0.99
117285,-0.51,-0.77,-92.43,-1.95,-1.83,-12.02,0.026,0.037,1.009
117347,-0.37,-0.81,-93.32,1.16,-1.1,-15.14,0.002,0.042,1.034
117356,-0.32,-0.81,-93.48,1.16,-1.1,-15.14,0.002,0.042,1.034
117407,-0.23,-0.87,-94.19,-0.12,1.59,-13.37,0.038,0.041,0.964
117456,-0.09,-0.93,-94.83,-0.18,-0.18,-11.23,0.037,0.038,0.984
117476,-0.05,-1.01,-95.03,-0.06,-2.2,-10.19,0.043,0.034,1.009
117536,0.1,-1.09,-95.58,0.49,-0.92,-7.81,0.026,0.04,0.982
117586,0.15,-1.12,-95.92,-0.06,-1.22,-5.49,0.04,0.02,0.987
117596,0.16,-1.14,-95.97,-0.06,-1.22,-5.49,0.04,0.02,0.987
117657,0.19,-1.15,-96.15,-0.18,0.43,-1.95,0.038,0.01,0.992
117696,0.16,-1.18,-96.14,-0.37,-0.73,1.4,0.027,-0.005,0.984
117716,0.15,-1.21,-96.1,0.43,0.12,2.08,0.051,-0.016,1
117776,0.07,-1.29,-95.74,-0.31,-0.67,8.42,0.051,-0.022,0.994
117786,0.07,-1.3,-95.63,0.49,-0.61,11.17,0.032,-0.009,0.999
117847,-0.04,-1.44,-94.81,0.18,0.31,17.33,0.048,-0.016,1.003
117897,-0.12,-1.55,-93.78,-0.24,0.24,22.52,0.078,-0.028,0.995
117917,-0.14,-1.56,-93.32,0.31,0.55,22.95,0.04,-0.021,1.009
117978,-0.24,-1.65,-91.78,-0.67,-0.18,26.06,0.063,-0.021,0.955
117987,-0.25,-1.63,-91.51,0.43,2.26,27.65,0.041,-0.01,1.007
118048,-0.29,-1.67,-89.71,-0.31,-2.2,31.37,0.053,-0.018,0.996
118107,-0.32,-1.68,-87.75,0,0.79,33.94,0.036,0.011,0.99
118107,-0.32,-1.68,-87.75,0,0.79,33.94,0.036,0.011,0.99
118168,-0.35,-1.64,-85.68,0.06,0.73,35.03,0.033,0.005,0.988
118217,-0.33,-1.62,-83.91,0.73,1.28,34.79,0.053,0.008,0.98
118237,-0.31,-1.61,-83.2,0.37,0.24,35.52,0.027,0.025,0.99
118297,-0.25,-1.55,-81.08,-0.06,0.43,34.61,0.03,0.024,0.984
118337,-0.2,-1.49,-80.04,-0.24,1.1,34.79,0.021,0.049,1.014
118348,-0.17,-1.48,-79.35,0.12,0.37,34.06,0.039,0.031,0.987
118408,-0.14,-1.54,-77.25,-1.77,-2.62,36.62,0.068,0.025,0.994
118458,-0.12,-1.65,-75.4,-1.65,-1.77,37.35,0.021,0.037,0.986
118478,-0.11,-1.61,-74.65,0.18,0.31,37.29,0.003,0.023,1.016
118538,-0.07,-1.68,-72.43,0.31,-0.12,35.58,0.026,0.034,0.972
118538,-0.07,-1.68,-72.43,0.31,-0.12,35.58,0.026,0.034,0.972
118610,-0.09,-1.69,-69.81,-0.24,0,38.09,0.034,0.013,1.004
118658,-0.13,-1.71,-67.95,-0.24,0,38.09,0.037,0.008,0.991
118688,-0.16,-1.77,-66.75,0.31,0.24,40.59,0.053,-0.02,0.955
118739,-0.23,-1.77,-64.71,-0.18,-0.37,41.81,0.04,-0.009,1.021
118739,-0.23,-1.77,-64.71,-0.18,-0.37,41.81,0.04,-0.009,1.021
118809,-0.31,-1.79,-61.81,0,-0.37,41.93,0.051,-0.006,0.971
118858,-0.35,-1.81,-59.69,0.73,1.22,41.69,0.02,0,0.972
118879,-0.41,-1.82,-58.83,-1.28,-0.98,43.15,0.03,-0.011,0.957
118949,-0.51,-1.66,-56.1,-1.4,-2.38,35.22,0.004,-0.024,0.944
118959,-0.54,-1.68,-55.74,-1.4,-2.38,35.22,0.004,-0.024,0.944
119019,-0.61,-1.47,-53.81,-0.24,0.55,31.13,-0.006,-0.025,1.034
119059,-0.65,-1.41,-52.79,-0.85,-1.4,23.62,-0.012,-0.034,1.002
119079,-0.65,-1.36,-52.36,1.59,-0.24,21.85,-0.016,-0.028,0.956
119141,-0.75,-1.26,-51.35,-1.28,-0.55,13.18,-0.031,-0.033,1.016
119141,-0.75,-1.26,-51.35,-1.28,-0.55,13.18,-0.031,-0.033,1.016
119210,-0.75,-0.99,-51.19,0.12,-1.83,-6.47,-0.062,-0.024,0.981
119249,-0.7,-0.87,-51.66,1.04,-0.61,-16.78,-0.027,-0.003,0.968
119289,-0.68,-0.86,-52.39,1.04,0.18,-20.2,-0.011,-0.01,1
119340,-0.66,-0.83,-53.51,-0.24,1.16,-22.95,-0.004,0.001,1.006
119360,-0.6,-0.81,-54.02,0.92,-1.34,-25.63,-0.036,0.015,0.974
119420,-0.51,-0.82,-55.61,-0.92,-0.67,-26.67,0.01,0.026,0.988
119430,-0.48,-0.81,-55.89,-0.24,1.95,-27.47,0.02,0.025,1.016
119490,-0.33,-0.86,-57.51,1.16,-3.54,-25.15,0.048,0.022,0.985
119500,-0.3,-0.91,-57.77,1.16,-3.54,-25.15,0.048,0.022,0.985
119570,-0.08,-1.01,-59.22,0.85,-1.59,-18.8,0.028,0.02,0.967
119620,0.02,-1.09,-60.14,-0.67,0.06,-17.58,0.051,0.044,1.016
119630,0.04,-1.1,-60.27,0.73,0.73,-13.55,0.053,0.036,1.006
119690,0.14,-1.15,-60.98,0.37,-0.49,-7.81,0.025,0.028,1.005
119701,0.16,-1.16,-61.06,0.37,-0.49,-7.81,0.025,0.028,1.005
119760,0.19,-1.21,-61.34,-0.37,2.5,-2.2,0.077,0.014,0.992
119822,0.19,-1.32,-61.11,-0.43,-1.16,6.71,0.055,-0.001,0.988
119822,0.19,-1.32,-61.11,-0.43,-1.16,6.71,0.055,-0.001,0.988
119881,0.13,-1.46,-60.36,-0.43,-0.92,15.32,0.068,-0.015,0.978
119941,0.03,-1.64,-58.99,-0.55,-0.37,28.44,0.053,-0.029,0.988
119941,0.03,-1.64,-58.99,-0.55,-0.37,28.44,0.053,-0.029,0.988
120001,-0.05,-1.8,-57.1,1.65,2.38,34.79,0.059,-0.018,0.985
120061,-0.14,-1.9,-54.88,0.37,-0.98,40.95,0.047,0.007,0.966
120071,-0.15,-1.92,-54.47,0.37,-0.98,40.95,0.047,0.007,0.966
120141,-0.25,-2.01,-51.36,0.06,0.61,46.75,0.055,-0.003,0.976
120181,-0.29,-2.04,-49.45,-0.85,-0.24,46.81,0.031,0.006,1.033
120201,-0.32,-2.02,-48.52,-0.55,0.67,46.88,0.02,0.004,1.04
120251,-0.38,-1.97,-46.21,0,0.55,45.23,0.019,0.006,0.941
120272,-0.39,-1.95,-45.3,0.12,0.61,45.72,0.031,0.014,0.948
120332,-0.36,-1.85,-42.71,-0.31,-0.31,41.93,0.026,0.026,1.035
120372,-0.32,-1.79,-41.06,-1.1,-0.49,41.44,0.03,0.027,1.035
120412,-0.3,-1.75,-39.47,-1.28,-0.98,39.37,0.023,0.021,1.027
120462,-0.25,-1.72,-37.52,1.22,0.37,37.84,0.029,0.033,1.023
120473,-0.23,-1.72,-37.14,1.22,0.37,37.84,0.029,0.033,1.023
120532,-0.14,-1.64,-34.97,-0.12,-0.06,34.79,0,0.026,0.989
120572,-0.04,-1.6,-33.66,-0.55,0.12,31.43,0.015,0.051,0.983
120612,0,-1.52,-32.44,0.98,1.16,29.91,0.038,0.032,0.989
120662,0,-1.48,-31.03,0.49,-0.37,26.43,0.015,-0.016,0.97
120673,-0.01,-1.48,-30.76,0.49,-0.37,26.43,0.015,-0.016,0.97
120733,-0.04,-1.47,-29.1,0.98,1.71,26.92,0.026,0.013,1.015
120772,-0.08,-1.49,-27.95,0.55,0.24,28.5,0.035,-0.017,1.014
120793,-0.07,-1.48,-27.38,0.37,0.85,28.63,0.03,0.016,0.984
120863,-0.19,-1.51,-25.22,0.61,1.16,32.04,0.068,-0.02,1.021
120863,-0.19,-1.51,-25.22,0.61,1.16,32.04,0.068,-0.02,1.021
120933,-0.34,-1.58,-22.82,0.06,0.55,34.91,0.054,-0.049,0.99
120973,-0.34,-1.62,-21.24,0.67,0.73,40.04,0.052,-0.002,0.983
120993,-0.41,-1.6,-20.42,0.98,0.43,40.65,0.026,-0.068,0.964
121063,-0.42,-1.55,-17.51,-0.18,0.12,42.11,0.01,-0.008,0.992
121063,-0.42,-1.55,-17.51,-0.18,0.12,42.11,0.01,-0.008,0.992
121133,-0.51,-1.49,-15.02,-0.61,-0.67,38.88,-0.011,-0.011,1.03
121144,-0.57,-1.47,-14.25,-1.83,-0.24,37.11,0.011,-0.021,1.004
121193,-0.66,-1.44,-12.47,-0.61,0.73,33.39,0.016,-0.021,0.967
121255,-0.77,-1.35,-10.87,-0.73,-2.5,23.25,-0.011,-0.007,1.015
121264,-0.78,-1.29,-10.67,-0.43,1.53,18.92,-0.048,-0.02,1.012
121324,-0.9,-1.12,-9.94,-0.79,-2.75,6.77,-0.005,-0.02,0.994
121374,-0.91,-1.09,-9.78,0.24,-2.87,1.1,-0.016,-0.026,0.974
121384,-0.9,-1.09,-9.79,0.49,0.12,-0.49,0.009,-0.005,1.024
121444,-0.83,-0.98,-10.16,0.06,-2.14,-8.91,-0.026,0.009,1.026
121504,-0.74,-0.93,-10.89,-1.77,0.18,-15.01,0.007,0.007,1.043
121504,-0.74,-0.93,-10.89,-1.77,0.18,-15.01,0.007,0.007,1.043
121574,-0.58,-0.83,-12.1,-0.31,3.42,-19.53,0.01,0.021,1.011
121624,-0.46,-0.81,-13.12,1.1,-0.55,-21.18,0.03,0.036,0.983
121645,-0.4,-0.83,-13.52,-0.79,-0.18,-19.71,0.034,0.033,1.005
121705,-0.25,-0.92,-14.44,-0.85,-0.31,-15.93,0.046,0.038,1.008
121705,-0.25,-0.92,-14.44,-0.85,-0.31,-15.93,0.046,0.038,1.008
121765,-0.13,-1.04,-15.42,0.43,0.31,-10.07,0.083,-0.016,1.009
121825,-0.08,-1.13,-15.92,-0.43,-0.92,-5.13,0.033,0.003,0.978
121835,-0.08,-1.14,-15.97,-0.43,-0.92,-5.13,0.033,0.003,0.978
121895,-0.08,-1.2,-16.21,0.18,1.71,-3.72,0.027,-0.001,0.997
121935,-0.1,-1.24,-16.24,0.85,-0.12,-0.73,0.038,-0.017,0.996
121956,-0.1,-1.25,-16.24,-0.24,0.18,0.43,0.038,0,1
122015,-0.12,-1.33,-15.94,1.1,0.24,7.32,0.028,-0.005,1.014
122055,-0.18,-1.4,-15.6,-0.06,-0.12,9.03,0.073,-0.027,1.025
122075,-0.16,-1.41,-15.35,1.46,-0.12,12.21,0.032,-0.007,0.989
122136,-0.23,-1.48,-14.38,0.98,1.77,19.9,0.064,-0.023,1.001
122146,-0.23,-1.52,-14.17,0.43,-1.34,21.24,0.071,-0.017,0.957
122196,-0.29,-1.57,-12.96,0.55,2.08,25.39,0.041,-0.013,1.024
122256,-0.34,-1.68,-11.21,-0.37,-0.49,31.56,0.071,-0.017,0.946
122266,-0.35,-1.68,-10.9,0.12,0.43,31.19,0.039,-0.01,0.97
122326,-0.42,-1.7,-8.85,0.43,1.4,35.77,0.062,-0.01,1.004
122376,-0.43,-1.66,-7,0.43,1.53,38.02,0.039,0.008,1.03
122397,-0.4,-1.63,-6.22,2.01,1.59,39.18,0.034,0.003,1.011
122446,-0.35,-1.58,-4.26,0.73,0.43,38.15,0.023,0.018,0.979
122506,-0.34,-1.57,-1.96,-1.16,-1.1,36.68,0.02,0.019,0.996
122506,-0.34,-1.57,-1.96,-1.16,-1.1,36.68,0.02,0.019,0.996
122567,-0.35,-1.59,0.21,-0.49,0.61,35.71,0.029,0.036,0.967
122617,-0.32,-1.6,1.55,1.16,0.43,32.41,0.016,0.048,1.02
122626,-0.29,-1.59,2.18,-0.85,-1.4,30.21,0.004,0.027,0.967
122696,-0.19,-1.55,4.16,0,-0.24,26.31,0.024,0.024,0.985
122707,-0.16,-1.57,4.43,1.71,-2.2,26.79,0.011,0.025,0.993
122768,-0.1,-1.54,5.89,0.61,-0.79,22.89,0.028,0.013,0.999
122817,-0.07,-1.5,6.93,0.55,0.12,20.02,0.026,0.017,0.982
122827,-0.07,-1.49,7.1,0.43,-0.85,18.01,0.005,0.002,1.002
122897,-0.03,-1.45,8.19,0.49,-0.73,14.1,0.021,0.021,0.997
122947,-0.06,-1.35,8.71,-0.12,-0.12,7.57,-0.024,-0.024,0.99
122958,-0.08,-1.32,8.79,-0.12,-0.12,7.57,-0.024,-0.024,0.99
123018,-0.09,-1.26,8.9,0.12,0,-0.79,-0.007,-0.015,1.002
123018,-0.09,-1.26,8.9,0.12,0,-0.79,-0.007,-0.015,1.002
123079,-0.14,-1.18,8.61,1.4,-0.31,-8.18,-0.014,-0.028,0.984
123137,-0.23,-1.07,7.8,0.79,-0.73,-17.46,-0.016,-0.04,0.966
123137,-0.23,-1.07,7.8,0.79,-0.73,-17.46,-0.016,-0.04,0.966
123208,-0.38,-0.85,5.88,0.79,-1.34,-35.4,-0.042,-0.03,1
123248,-0.4,-0.82,4.28,0.49,-1.4,-43.15,-0.048,-0.032,0.936
123258,-0.4,-0.8,3.85,0.49,-1.4,-43.15,-0.048,-0.032,0.936
123328,-0.3,-0.8,0.3,0.85,-0.98,-53.41,-0.011,0,0.96
123378,-0.18,-0.86,-2.47,-0.55,-1.77,-55.11,0.003,0.005,1
123388,-0.15,-0.87,-3.02,-0.67,0.12,-55.24,0.021,0.041,0.966
123448,-0.03,-0.81,-6.38,-2.08,0.98,-54.2,0.022,0.073,0.998
123508,0.15,-0.81,-9.61,-0.92,0.06,-51.39,0.015,0.069,1.002
123518,0.19,-0.81,-10.12,-0.92,0.06,-51.39,0.015,0.069,1.002
123568,0.35,-0.72,-12.75,-0.61,-0.49,-48.77,0.053,0.054,1.004
123588,0.42,-0.78,-13.7,-0.92,1.65,-46.45,0.106,0.073,0.979
123649,0.58,-0.87,-16.18,1.59,-1.22,-36.13,0.064,0.062,1.001
123699,0.71,-1.01,-17.72,0.98,-0.37,-27.59,0.098,0.026,1.006
123709,0.71,-1.05,-17.93,-0.12,-0.43,-20.51,0.083,0.019,0.985
123789,0.73,-1.3,-18.86,-0.67,2.38,-2.14,0.097,-0.01,0.99
123779,0.75,-1.29,-18.84,0.12,1.04,-5.07,0.098,0.015,0.985
123849,0.66,-1.45,-18.54,0.79,1.71,10.93,0.078,0.006,0.983
123899,0.57,-1.55,-17.75,-0.24,1.04,19.35,0.093,-0.02,0.987
123909,0.55,-1.56,-17.54,0.55,2.69,21.06,0.089,-0.019,1.001
123969,0.44,-1.62,-15.97,-0.18,0.06,29.54,0.104,-0.004,1.019
124019,0.34,-1.69,-14.28,0.55,1.16,36.68,0.075,0.006,0.979
124039,0.26,-1.75,-13.47,-0.37,0.43,40.47,0.083,-0.033,0.965
124099,0.16,-1.8,-11.27,0.67,2.2,48.28,0.058,0.015,0.972
124099,0.16,-1.8,-11.27,0.67,2.2,48.28,0.058,0.015,0.972
124160,0.16,-1.9,-7.58,-0.12,-0.43,56.58,0.057,0.04,0.972
